name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york city,2021-02-20T19:00:00,0,-3.4,-8.5,53.08,0,0,,0,4.41,42.5,10.2,285,1022.1,1.7,16,9,0,0,,Clear,clear-night,"72505394728,E5816,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-20T20:00:00,-0.1,-0.1,-7.5,57.53,0,0,,0,4.39,37.4,2.6,353,1023.2,80.3,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-20T21:00:00,-0.7,-4.3,-8,57.75,0,0,,0,4.36,29.5,10.5,303,1024.3,0.9,16,,,,,Clear,clear-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-20T22:00:00,-1.2,-4.8,-7.4,62.59,0,0,,0,4.33,30.3,10.2,310,1025.5,0.9,16,,,,,Clear,clear-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-20T23:00:00,-1.7,-4.6,-8.1,61.77,0,0,,0,4.3,37.1,7.6,305,1026.5,0.9,16,,,,,Clear,clear-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-21T00:00:00,-2.2,-2.2,-8.5,62.19,0,0,,0,4.27,,1.9,351,1027.3,0.9,16,,,,,Clear,clear-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-21T01:00:00,-2.2,-4.4,-8.5,62.3,0,0,,0,4.25,,5.6,337,1028,0.9,16,,,,,Clear,clear-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-21T02:00:00,-2.8,-7,-7.9,67.75,0,0,,0,4.22,,11.5,254,1028.7,0.9,16,,,,,Clear,clear-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-21T03:00:00,-2.8,-7.2,-8.5,65.09,0,0,,0,4.19,,12,285,1029.5,0.9,16,,,,,Clear,clear-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-21T04:00:00,-2.9,-7.7,-8.5,65.04,0,0,,0,4.16,25.9,13.8,254,1030.1,0.9,16,,,,,Clear,clear-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-21T05:00:00,-3.3,-7.6,-8.5,67.16,0,0,,0,4.14,,11.2,290,1031.1,0,16,,,,,Clear,clear-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-21T06:00:00,-3.4,-7.8,-9.1,64.69,0,0,,0,4.11,,11.8,275,1031.9,0,16,,,,,Clear,clear-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-21T07:00:00,-3.4,-7.3,-8.5,67.7,0,0,,0,4.08,,9.8,300,1032.3,0,15.8,13,0,0,,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-21T08:00:00,-2.9,-7.9,-8.5,65.34,0,0,,0,4.05,,14.8,255,1033.2,0,16,102,0.4,1,,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-21T09:00:00,-1.3,-5.6,-8,60.36,0,0,,2.87,6.92,,13.1,262,1033.8,0,16,247,0.9,2,,Clear,snow,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-21T10:00:00,-0.3,-3,-8,55.96,0,0,,0,6.87,,7.9,310,1033.9,0.9,16,517,1.9,5,,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-21T11:00:00,0.5,-2,-10.2,44.64,0,0,,0,6.83,,7.7,166,1034,0.9,16,634,2.3,6,,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-21T12:00:00,2.1,-0.7,-10.3,39.67,0,0,,0,6.78,,9.4,320,1034.1,0.9,16,697,2.5,7,,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-21T13:00:00,2.7,-0.4,-9.6,40.11,0,0,,0,6.73,,11.2,320,1033.6,0.9,16,700,2.5,7,,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-21T14:00:00,3.7,0.6,-9,38.89,0,0,,0,6.69,70.6,12.8,241,1033.4,0.4,16,629,2.3,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-21T15:00:00,4.2,1.5,-9,37.56,0,0,,0,6.64,57.2,11.3,243,1033.1,0.4,16,501,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-21T16:00:00,4.2,1.5,-9.5,36.14,0,0,,0,6.59,,11,262,1032.8,0.4,16,329,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-21T17:00:00,4.2,2.3,-9,37.47,0,0,,0,6.55,,7.8,232,1032.4,0.4,16,96,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-21T18:00:00,2.2,-0.1,-9,43.38,0,0,,0,6.5,,7.7,214,1032.7,0.4,16,11,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-21T19:00:00,1.2,-1.1,-6.9,54.73,0,0,,0,6.45,,7.2,225,1033.1,0.4,16,9,0,0,,Clear,clear-night,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-21T20:00:00,0.7,-2.3,-7,56.62,0,0,,0,6.41,,9.3,230,1032.8,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-21T21:00:00,0.1,-2.6,-6.8,59.76,0,0,,0,6.36,,7.8,220,1032.5,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-21T22:00:00,0.1,-2.5,-7.3,57.52,0,0,,0,6.31,,7.6,249,1032.4,0.8,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-21T23:00:00,0,-3.2,-6.4,62.07,0,0,,0,6.27,,9.5,249,1031.7,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-22T00:00:00,0,-3.1,-6.4,62.07,0,0,,0,6.22,,9.3,230,1031,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-22T01:00:00,0,-3.6,-6.4,62.07,0,0,,0,6.18,,11.1,230,1030.8,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-22T02:00:00,0,-3.4,-6.4,61.94,0,0,,0,6.13,,10.7,243,1030.4,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-22T03:00:00,0,-3.1,-5.9,64.2,0,0,,0,6.08,,9.4,229,1029.1,82.7,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-22T04:00:00,0,-3.4,-6.9,59.62,0,0,,0,6.04,,10.7,205,1027.7,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-22T05:00:00,0,-3.5,-6.4,61.94,0,0,,0,5.99,,11,229,1027,89.5,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-22T06:00:00,0,-3.8,-5.8,64.76,0,0,,0,5.94,,12.5,214,1026.3,1.3,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-22T07:00:00,0.7,-4.1,-5.1,65.44,0,0,,0,5.9,33.5,18.4,210,1025,1.7,16,16,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-22T08:00:00,1.2,-2.5,-4.5,66.15,0,0,,0,5.85,35.3,12.5,233,1024.3,1.7,16,54,0.2,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-22T09:00:00,1.7,-1.9,-3.4,68.93,0,0,,0,2.93,33.5,13,249,1023.3,1.7,16,131,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-22T10:00:00,2.3,-0.5,-2.8,69.06,0,0,,0,2.93,,9.6,200,1021.1,88.5,16,160,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-22T11:00:00,3.4,0.1,-1.7,69.34,0,0,,0,2.92,25.9,13.1,200,1019.9,100,16,155,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-22T12:00:00,1.7,-1.5,-1.6,78.77,0.264,100,"rain,snow",0,2.91,50,11.1,249,1018.3,100,2,72,0.3,1,,"Snow, Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-22T13:00:00,0.7,0.7,-1.1,88.13,0.874,100,"rain,snow",0,2.91,,0.1,6,1014.9,100,1,30,0.1,0,,"Snow, Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-22T14:00:00,1.6,-0.7,0,88.68,4.049,100,"rain,snow",0,2.9,,7.8,69,1011.8,100,1,38,0.1,0,,"Snow, Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-22T15:00:00,2.2,0,1.1,92.71,2.559,100,rain,0,2.9,,7.3,39,1009.5,100,5.8,46,0.2,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-22T16:00:00,1.7,-0.5,1.1,95.86,0.79,100,"rain,snow",0,2.89,,7.2,256,1008.1,100,7.6,32,0.1,0,,"Snow, Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-22T17:00:00,2.2,-0.4,1.2,92.69,1.013,100,rain,0,2.88,,9.1,261,1007.1,100,9.6,28,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-22T18:00:00,2.3,0,1.7,95.81,0,0,,0,2.88,,7.7,260,1006.4,100,15.7,35,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-22T19:00:00,2.2,-2.2,1.1,92.39,0,0,,0,2.87,,18,260,1007.1,99.6,15.9,5,0,0,,Overcast,cloudy,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-22T20:00:00,2.2,-1.9,1.1,92.44,0,0,,0,2.86,38.9,16.4,260,1007.1,99.6,15.9,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-22T21:00:00,2.2,-2.4,0.6,89.06,0,0,,0,2.86,31.7,19.9,260,1007.4,90.3,15.9,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-22T22:00:00,2.2,-2.4,0.6,88.87,0,0,,0,2.85,33.6,19.9,260,1007.7,99.6,15.9,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-22T23:00:00,2.3,-2.7,0.6,88.58,0,0,,0,2.85,31.8,22.4,260,1007.8,100,15.9,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-23T00:00:00,2.3,-1.6,-0.1,84.65,0,0,,0,2.84,29.5,14.6,250,1007.4,2.1,15.9,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-23T01:00:00,1.8,-2.6,-0.1,87.47,0,0,,0,2.83,,17.7,272,1007.8,28.7,15.9,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-23T02:00:00,2.3,-2.1,-0.1,84.59,0,0,,0,2.83,29.6,18.1,260,1008,1.5,15.8,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-23T03:00:00,2.3,-0.9,-0.7,80.65,0,0,,0,2.82,44.6,11.4,253,1007.4,1.7,15.9,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-23T04:00:00,2.3,-1.6,-1.8,74.79,0,0,,0,2.82,44.6,14.8,261,1007.4,53.1,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-23T05:00:00,2.2,-1.5,-1.3,77.31,0,0,,0,2.81,,14.5,251,1006.8,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-23T06:00:00,1.8,-1.8,-0.8,83.03,0,0,,0,2.8,,12.9,270,1007.4,27.7,11.3,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-23T07:00:00,2.2,-0.9,-1.2,77.91,0,0,,0,2.8,,11.2,260,1007.1,82.4,13.9,13,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-23T08:00:00,2.2,-0.4,-1.2,77.8,0,0,,0,2.79,,9.2,260,1007,88.1,13.9,83,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-23T09:00:00,3.4,0.5,-0.8,74.45,0,0,,0,2.77,27.7,11.1,240,1006.7,5.5,11.1,220,0.8,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-23T10:00:00,3.9,1.1,-0.8,71.71,0,0,,0,2.75,25.9,11.2,249,1005.7,100,13.9,294,1.1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-23T11:00:00,4.4,1,-0.8,69.39,0,0,,0,2.73,,14.5,268,1005.3,100,15.9,266,1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-23T12:00:00,4.4,1.7,-0.7,69.85,0,0,,0,2.72,,10.7,252,1004.7,100,15.9,154,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-23T13:00:00,3.8,1.1,0,76.01,0.019,100,rain,0,2.7,35.3,10.7,272,1004,100,15.7,156,0.6,2,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-23T14:00:00,4.4,1.3,0.6,76.6,0,0,,0,2.68,,12.8,259,1003,100,16,169,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-23T15:00:00,5.7,2.6,0.6,69.93,0,0,,0,2.66,,14.8,269,1002.9,99,16,237,0.9,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-23T16:00:00,5.7,3.4,-0.2,65.71,0,0,,0,2.64,,10.9,266,1003.2,100,16,54,0.2,1,,Overcast,cloudy,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-23T17:00:00,5.7,2.7,-0.1,66.22,0,0,,0,2.62,38.9,14.6,270,1004.4,100,16,19,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-23T18:00:00,6.2,2.6,-0.7,61.2,0,0,,0,2.6,38.9,20.4,269,1005.1,100,16,8,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-23T19:00:00,6.7,3.9,-0.7,59.02,0,0,,0,2.58,40.7,14.9,261,1006.7,99.6,16,11,0,0,,Overcast,cloudy,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-23T20:00:00,7.2,6.1,-0.7,57.29,0,0,,0,2.56,34.4,6.5,285,1007.7,99.6,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-23T21:00:00,6.7,4.5,-0.7,59.16,0,0,,0,2.55,38.9,11.5,290,1009.1,99.6,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-23T22:00:00,6.7,5.1,-0.7,59.21,0,0,,0,2.53,25.9,8.1,277,1010.4,98.6,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-23T23:00:00,6.2,3.8,-0.7,61.42,0,0,,0,2.51,28.9,11.6,285,1011.1,2.1,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-24T00:00:00,6.2,6.2,-0.7,61.24,0,0,,0,2.49,36.5,1.4,349,1012.5,26.5,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-24T01:00:00,5.7,4.5,-1.2,61.17,0,0,,0,2.47,,5.9,270,1013.5,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-24T02:00:00,5.1,2.2,-1.7,61.59,0,0,,0,2.45,,12.8,251,1014.6,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-24T03:00:00,5.1,2,-1.3,63.75,0,0,,0,2.43,,14.2,263,1015.5,0,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-24T04:00:00,4.4,2.1,-1.7,64.43,0,0,,0,2.41,,9.4,250,1015.2,0,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-24T05:00:00,3.9,1.9,-1.7,66.61,0,0,,0,2.39,,7.9,249,1016.8,0,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-24T06:00:00,3.9,0.8,-1.7,66.75,0,0,,0,2.38,,12.7,260,1017.2,0,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-24T07:00:00,3.9,1.5,-1.7,66.86,0,0,,0,2.36,,9.5,235,1017.9,0.8,16,21,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-24T08:00:00,4.4,2.2,-1.7,64.38,0,0,,0,2.34,,9.4,250,1018.9,0.8,16,117,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-24T09:00:00,6.2,3.8,-1.2,59.14,0,0,,0,2.29,,11.2,259,1019.2,0.8,16,219,0.8,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-24T10:00:00,7.2,5.1,-0.7,57.09,0,0,,0,2.24,,11.3,258,1018.6,1.5,16,375,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-24T11:00:00,8.8,7.4,-0.7,51.08,0,0,,0,2.19,,9.3,240,1018.6,1.5,16,417,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-24T12:00:00,10,8.4,-0.7,47.23,0,0,,0,2.14,,11.2,230,1017.8,1.5,16,523,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-24T13:00:00,12.1,12.1,-1.3,39.57,0,0,,0,2.1,52.4,12.9,220,1016.3,0.8,16,696,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-24T14:00:00,11.7,11.7,-1.3,40.65,0,0,,0,2.05,31.7,15.2,239,1015.6,0.8,16,626,2.3,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-24T15:00:00,13.3,13.3,-1.7,35.42,0,0,,0,2,,10.9,219,1014.6,0.8,16,500,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-24T16:00:00,12.1,12.1,-0.1,42.99,0,0,,0,1.95,,9.7,170,1013.1,0.4,16,331,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-24T17:00:00,11.6,11.6,-0.1,44.53,0,0,,0,1.9,30.6,9.9,158,1011.4,0.4,16,106,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-24T18:00:00,9.4,8.3,0,51.92,0,0,,0,1.85,,7.9,180,1010.8,0.4,16,12,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-24T19:00:00,8.9,6.6,0.6,55.95,0,0,,0,1.8,29.5,14.9,228,1010.7,0.8,16,11,0,0,,Clear,clear-night,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-24T20:00:00,8.4,6,1.1,60.06,0,0,,0,1.76,,14.4,268,1009.8,50.6,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-24T21:00:00,8.4,6.2,1.7,62.57,0,0,,0,1.71,,13,278,1009.1,52.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-24T22:00:00,8.4,6.8,2.8,67.79,0,0,,0,1.66,29.2,9.8,258,1008.8,28.7,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-24T23:00:00,8.4,5.8,2.8,67.89,0,0,,0,1.61,37.1,16.4,260,1008.7,50.6,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-25T00:00:00,8.4,5.8,2.8,67.63,0,0,,0,1.56,27.7,16.5,268,1008.1,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-25T01:00:00,8.4,5.6,2.1,64.54,0,0,,0,1.51,35.3,17.8,269,1008.4,78.5,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-25T02:00:00,8.9,6.6,1.7,60.43,0,0,,0,1.47,46.4,14.9,260,1008.7,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-25T03:00:00,8.9,8.2,2.1,62.37,0,0,,0,1.42,38,6.4,283,1009.7,0.8,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-25T04:00:00,8.9,8.9,-1.7,47.3,0,0,,0,1.37,47.8,1.1,351,1011.4,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-25T05:00:00,7.9,6.4,-2.9,46.54,0,0,,0,1.32,47.3,8.4,303,1013.1,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-25T06:00:00,6.7,4.9,-3.4,48.63,0,0,,0,1.27,52.7,8.9,303,1014.6,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-25T07:00:00,5,5,-4.5,50.45,0,0,,0,1.22,53.1,1.8,353,1016.2,0.4,16,13,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-25T08:00:00,5.6,4.3,-5.1,46.12,0,0,,0,1.17,40.8,6.5,308,1017.8,0.4,16,132,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-25T09:00:00,6.6,4.5,-5.8,40.87,0,0,,0,1.16,47.7,10.4,303,1018.9,0.4,16,299,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-25T10:00:00,7.7,5.9,-7.2,33.86,0,0,,0,1.15,42.6,10,295,1019.9,0.4,16,538,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-25T11:00:00,7.8,5.7,-6.7,35.15,0,0,,0,1.13,35.5,11.8,301,1020.2,0.4,16,653,2.4,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-25T12:00:00,8.7,8.7,-7.2,31.75,0,0,,0,1.12,37.1,1.2,351,1020.6,0.4,16,722,2.6,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-25T13:00:00,9.9,9.2,-7.2,29.34,0,0,,0,1.1,34.5,6.4,310,1020.3,0.4,16,723,2.6,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-25T14:00:00,10.5,10.5,-8.3,25.84,0,0,,0,1.09,33.5,9.6,280,1020.2,0.8,16,651,2.3,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-25T15:00:00,10.5,10.5,-7.3,27.92,0,0,,0,1.07,25.9,7.9,300,1020.6,0.4,16,524,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-25T16:00:00,11,11,-8.9,23.96,0,0,,0,1.06,27.7,13.1,280,1020.9,0.4,16,349,1.3,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-25T17:00:00,10.5,10.5,-8.4,25.52,0,0,,0,1.05,,6.4,290,1021.6,0.4,16,111,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-25T18:00:00,7.8,6.1,-8.4,30.71,0,0,,0,1.03,29.5,9.9,272,1022.3,0.4,16,11,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-25T19:00:00,7.2,5.4,-8.9,30.87,0,0,,0,1.02,,9.4,263,1023.3,0.4,16,12,0,0,,Clear,clear-night,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
